ID,CUIs
ROCOv2_2023_train_053390,C1306645;C0037303;C0205129
ROCOv2_2023_train_053391,C0024485
ROCOv2_2023_train_053392,C0024485
ROCOv2_2023_train_053393,C0040405
ROCOv2_2023_train_053394,C0002978
ROCOv2_2023_train_053395,C0040405
ROCOv2_2023_train_053396,C1306645;C0037303
ROCOv2_2023_train_053397,C1306645;C0817096;C1999039
ROCOv2_2023_train_053398,C0040405
ROCOv2_2023_train_053399,C0040405
ROCOv2_2023_train_053400,C0002978
ROCOv2_2023_train_053401,C1306645;C0000726
ROCOv2_2023_train_053402,C0041618
ROCOv2_2023_train_053403,C1306645;C0000726
ROCOv2_2023_train_053404,C1306645;C0037303
ROCOv2_2023_train_053405,C1306645;C0037303
ROCOv2_2023_train_053406,C1306645;C0037303
ROCOv2_2023_train_053407,C1306645;C0000726
ROCOv2_2023_train_053408,C1306645;C0817096;C1996865
ROCOv2_2023_train_053409,C0040405
ROCOv2_2023_train_053410,C0040405
ROCOv2_2023_train_053411,C0040405
ROCOv2_2023_train_053412,C1306645;C0817096;C1996865
ROCOv2_2023_train_053413,C0041618
ROCOv2_2023_train_053414,C0041618
ROCOv2_2023_train_053415,C0041618
ROCOv2_2023_train_053416,C0040405
ROCOv2_2023_train_053417,C1306645;C0037303
ROCOv2_2023_train_053418,C0040405
ROCOv2_2023_train_053419,C0040405
ROCOv2_2023_train_053420,C0041618
ROCOv2_2023_train_053421,C0040405
ROCOv2_2023_train_053422,C0040405
ROCOv2_2023_train_053423,C0040405
ROCOv2_2023_train_053424,C1306645;C0023216;C0205129
ROCOv2_2023_train_053425,C0024485
ROCOv2_2023_train_053426,C1306645;C0817096;C1999039
ROCOv2_2023_train_053427,C1306645;C0817096;C1996865
ROCOv2_2023_train_053428,C1306645;C0817096;C1996865
ROCOv2_2023_train_053429,C0040405
ROCOv2_2023_train_053430,C0040405
ROCOv2_2023_train_053431,C0040405
ROCOv2_2023_train_053432,C0041618
ROCOv2_2023_train_053433,C0024485
ROCOv2_2023_train_053434,C1306645;C0817096;C1996865
ROCOv2_2023_train_053435,C1306645;C0023216;C1999039
ROCOv2_2023_train_053436,C0041618
ROCOv2_2023_train_053437,C0041618
ROCOv2_2023_train_053438,C0024485
ROCOv2_2023_train_053439,C0040405
ROCOv2_2023_train_053440,C0041618
ROCOv2_2023_train_053441,C0040405
ROCOv2_2023_train_053442,C0040405
ROCOv2_2023_train_053443,C0040405
ROCOv2_2023_train_053444,C0002978
ROCOv2_2023_train_053445,C0040405
ROCOv2_2023_train_053446,C0024485
ROCOv2_2023_train_053447,C0002978
ROCOv2_2023_train_053448,C0024485
ROCOv2_2023_train_053449,C0041618
ROCOv2_2023_train_053450,C0041618
ROCOv2_2023_train_053451,C0040405
ROCOv2_2023_train_053452,C0024485
ROCOv2_2023_train_053453,C0024485
ROCOv2_2023_train_053454,C0024485
ROCOv2_2023_train_053455,C0040405
ROCOv2_2023_train_053456,
ROCOv2_2023_train_053457,C1306645;C0817096;C1996865
ROCOv2_2023_train_053458,C0040405
ROCOv2_2023_train_053459,C0041618
ROCOv2_2023_train_053460,C0041618
ROCOv2_2023_train_053461,C0041618
ROCOv2_2023_train_053462,C0041618
ROCOv2_2023_train_053463,C0041618
ROCOv2_2023_train_053464,C1306645;C0037303;C0205129
ROCOv2_2023_train_053465,C0040405
ROCOv2_2023_train_053466,C1306645;C0817096;C1999039
ROCOv2_2023_train_053467,C1306645;C0817096;C1999039
ROCOv2_2023_train_053468,C1306645;C0817096;C1999039
ROCOv2_2023_train_053469,C0040405
ROCOv2_2023_train_053470,C1306645;C0037303
ROCOv2_2023_train_053471,C1306645;C0037303
ROCOv2_2023_train_053472,C0040405
ROCOv2_2023_train_053473,C0040405
ROCOv2_2023_train_053474,C1306645;C0205129
ROCOv2_2023_train_053475,C0040405
ROCOv2_2023_train_053476,C0002978
ROCOv2_2023_train_053477,C0002978
ROCOv2_2023_train_053478,C0002978
ROCOv2_2023_train_053479,C1306645;C0030797;C1999039
ROCOv2_2023_train_053480,C0040405
ROCOv2_2023_train_053481,C0040405
ROCOv2_2023_train_053482,C1306645;C0037303
ROCOv2_2023_train_053483,C1306645;C0023216;C1999039
ROCOv2_2023_train_053484,C0040405
ROCOv2_2023_train_053485,C1306645;C0000726;C1999039
ROCOv2_2023_train_053486,C0040405
ROCOv2_2023_train_053487,C0040405
ROCOv2_2023_train_053488,C0040405
ROCOv2_2023_train_053489,C0040405
ROCOv2_2023_train_053490,C0041618
ROCOv2_2023_train_053491,C1306645;C0817096;C1999039
ROCOv2_2023_train_053492,C0041618
ROCOv2_2023_train_053493,C1306645;C0000726;C0205129
ROCOv2_2023_train_053494,C0002978
ROCOv2_2023_train_053495,C0002978
ROCOv2_2023_train_053496,C0002978
ROCOv2_2023_train_053497,C0024485
ROCOv2_2023_train_053498,C0040405
ROCOv2_2023_train_053499,C0040405
ROCOv2_2023_train_053500,C1306645;C0817096;C1999039
ROCOv2_2023_train_053501,C0040405
ROCOv2_2023_train_053502,C0041618
ROCOv2_2023_train_053503,C0041618
ROCOv2_2023_train_053504,C0024485
ROCOv2_2023_train_053505,C0024485
ROCOv2_2023_train_053506,C0024485
ROCOv2_2023_train_053507,C0024485
ROCOv2_2023_train_053508,C0024485
ROCOv2_2023_train_053509,C0024485
ROCOv2_2023_train_053510,C0024485
ROCOv2_2023_train_053511,C0024485
ROCOv2_2023_train_053512,C1306645;C0037303;C1996865
ROCOv2_2023_train_053513,C0040405
ROCOv2_2023_train_053514,C1306645;C0030797;C1999039
ROCOv2_2023_train_053515,C0024485
ROCOv2_2023_train_053516,C0024485
ROCOv2_2023_train_053517,C1306645;C0037303
ROCOv2_2023_train_053518,C0040405
ROCOv2_2023_train_053519,C0040405
ROCOv2_2023_train_053520,C0040405
ROCOv2_2023_train_053521,C1306645;C0037949;C0205129
ROCOv2_2023_train_053522,C1306645;C0030797;C1999039
ROCOv2_2023_train_053523,C0040405
ROCOv2_2023_train_053524,C0040405
ROCOv2_2023_train_053525,C0040405
ROCOv2_2023_train_053526,C1306645;C0023216;C0205129
ROCOv2_2023_train_053527,C1306645;C0023216;C1999039
ROCOv2_2023_train_053528,C1306645;C0023216;C0205129
ROCOv2_2023_train_053529,C0041618
ROCOv2_2023_train_053530,C0041618
ROCOv2_2023_train_053531,C0002978
ROCOv2_2023_train_053532,C1306645;C0817096;C1999039
ROCOv2_2023_train_053533,C0024485
ROCOv2_2023_train_053534,C0024485
ROCOv2_2023_train_053535,C0024485
ROCOv2_2023_train_053536,C0040405
ROCOv2_2023_train_053537,C0040405
ROCOv2_2023_train_053538,C0040405
ROCOv2_2023_train_053539,C1306645;C1140618;C1999039
ROCOv2_2023_train_053540,C0041618
ROCOv2_2023_train_053541,C0024485
ROCOv2_2023_train_053542,C0024485
ROCOv2_2023_train_053543,C0040405
ROCOv2_2023_train_053544,C0040405
ROCOv2_2023_train_053545,C0040405
ROCOv2_2023_train_053546,C0040405
ROCOv2_2023_train_053547,C0024485
ROCOv2_2023_train_053548,C0040405
ROCOv2_2023_train_053549,C0040405
ROCOv2_2023_train_053550,C0024485
ROCOv2_2023_train_053551,C0040405
ROCOv2_2023_train_053552,C1306645;C0000726;C1999039
ROCOv2_2023_train_053553,C1306645;C0000726;C1999039
ROCOv2_2023_train_053554,C0041618
ROCOv2_2023_train_053555,C0040405
ROCOv2_2023_train_053556,C0040405
ROCOv2_2023_train_053557,C0002978
ROCOv2_2023_train_053558,C0024485
ROCOv2_2023_train_053559,C0024485
ROCOv2_2023_train_053560,C0024485
ROCOv2_2023_train_053561,C0024485
ROCOv2_2023_train_053562,C0024485
ROCOv2_2023_train_053563,C0024485
ROCOv2_2023_train_053564,C0024485
ROCOv2_2023_train_053565,C0040405
ROCOv2_2023_train_053566,C0040405
ROCOv2_2023_train_053567,C0040405
ROCOv2_2023_train_053568,C0040405
ROCOv2_2023_train_053569,C0040405
ROCOv2_2023_train_053570,C0040405
ROCOv2_2023_train_053571,C0040405
ROCOv2_2023_train_053572,C0002978
ROCOv2_2023_train_053573,C0002978
ROCOv2_2023_train_053574,C1306645;C0817096;C1999039
ROCOv2_2023_train_053575,C1306645;C0817096;C1999039
ROCOv2_2023_train_053576,C0024485
ROCOv2_2023_train_053577,C0040405
ROCOv2_2023_train_053578,C0040405
ROCOv2_2023_train_053579,C0041618
ROCOv2_2023_train_053580,C1306645;C0000726;C1999039
ROCOv2_2023_train_053581,C0002978
ROCOv2_2023_train_053582,C1306645;C0817096;C1999039
ROCOv2_2023_train_053583,C1306645;C0023216;C1999039
ROCOv2_2023_train_053584,C1306645;C1140618;C1999039
ROCOv2_2023_train_053585,
ROCOv2_2023_train_053586,C0041618
ROCOv2_2023_train_053587,C0041618
ROCOv2_2023_train_053588,C0040405
ROCOv2_2023_train_053589,C0040405
ROCOv2_2023_train_053590,C0024485
ROCOv2_2023_train_053591,C0040405
ROCOv2_2023_train_053592,C0024485
ROCOv2_2023_train_053593,C0024485
ROCOv2_2023_train_053594,C0024485
ROCOv2_2023_train_053595,C0024485
ROCOv2_2023_train_053596,C1306645;C0037303;C0205129
ROCOv2_2023_train_053597,C1306645;C0037303
ROCOv2_2023_train_053598,C1306645;C0037303
ROCOv2_2023_train_053599,C1306645;C0037303
ROCOv2_2023_train_053600,C1306645;C0037303
ROCOv2_2023_train_053601,C1306645;C0037303
ROCOv2_2023_train_053602,C0024485
ROCOv2_2023_train_053603,C0040405
ROCOv2_2023_train_053604,C0024485
ROCOv2_2023_train_053605,C0024485
ROCOv2_2023_train_053606,C1306645;C1140618;C1999039
ROCOv2_2023_train_053607,C1306645;C0023216;C1999039
ROCOv2_2023_train_053608,C0024485
ROCOv2_2023_train_053609,C1306645;C0817096;C1996865
ROCOv2_2023_train_053610,C0024485
ROCOv2_2023_train_053611,C0024485
ROCOv2_2023_train_053612,C0024485
ROCOv2_2023_train_053613,C0040405
ROCOv2_2023_train_053614,C1306645
ROCOv2_2023_train_053615,C0040405
ROCOv2_2023_train_053616,C0040405
ROCOv2_2023_train_053617,C1306645;C0000726;C1999039
ROCOv2_2023_train_053618,C0024485
ROCOv2_2023_train_053619,C1306645;C0000726;C1999039
ROCOv2_2023_train_053620,C0040405
ROCOv2_2023_train_053621,C0040405
ROCOv2_2023_train_053622,C1306645;C0817096;C1996865
ROCOv2_2023_train_053623,C1306645;C0817096;C1996865
ROCOv2_2023_train_053624,C0024485
ROCOv2_2023_train_053625,C1306645;C0817096;C1996865
ROCOv2_2023_train_053626,C1306645;C0817096;C1996865
ROCOv2_2023_train_053627,C1306645;C0817096;C1996865
ROCOv2_2023_train_053628,C0024485
ROCOv2_2023_train_053629,C0024485
ROCOv2_2023_train_053630,C0024485
ROCOv2_2023_train_053631,C0024485
ROCOv2_2023_train_053632,C0040405
ROCOv2_2023_train_053633,C0024485
ROCOv2_2023_train_053634,C0024485
ROCOv2_2023_train_053635,C0024485
ROCOv2_2023_train_053636,C0024485
ROCOv2_2023_train_053637,C0024485
ROCOv2_2023_train_053638,C0024485
ROCOv2_2023_train_053639,C0040405
ROCOv2_2023_train_053640,C1306645;C0000726;C1999039
ROCOv2_2023_train_053641,C1306645;C0030797;C1999039
ROCOv2_2023_train_053642,C1306645;C0037303
ROCOv2_2023_train_053643,C0002978
ROCOv2_2023_train_053644,C0024485
ROCOv2_2023_train_053645,C0024485
ROCOv2_2023_train_053646,C0024485
ROCOv2_2023_train_053647,C0024485
ROCOv2_2023_train_053648,C0040405
ROCOv2_2023_train_053649,C0040405
ROCOv2_2023_train_053650,C0040405
ROCOv2_2023_train_053651,C0040405
ROCOv2_2023_train_053652,C1306645;C0037949;C0205129
ROCOv2_2023_train_053653,C0041618
ROCOv2_2023_train_053654,C0041618
ROCOv2_2023_train_053655,C1306645;C0817096;C1996865
ROCOv2_2023_train_053656,C0041618
ROCOv2_2023_train_053657,C1306645;C0817096;C1996865
ROCOv2_2023_train_053658,C1306645;C0030797;C1999039
ROCOv2_2023_train_053659,C1306645;C0037949;C0205129
ROCOv2_2023_train_053660,C0040405
ROCOv2_2023_train_053661,C1306645;C0037303
ROCOv2_2023_train_053662,C1306645;C0037303
ROCOv2_2023_train_053663,C0040405
ROCOv2_2023_train_053664,C0040405
ROCOv2_2023_train_053665,C0024485
ROCOv2_2023_train_053666,C0040405
ROCOv2_2023_train_053667,C0040405
ROCOv2_2023_train_053668,C0040405
ROCOv2_2023_train_053669,C0040405
ROCOv2_2023_train_053670,C1306645;C0817096;C1996865
ROCOv2_2023_train_053671,C0041618
ROCOv2_2023_train_053672,C0032743
ROCOv2_2023_train_053673,C1306645;C0000726
ROCOv2_2023_train_053674,C0041618
ROCOv2_2023_train_053675,C1306645;C0023216;C1999039
ROCOv2_2023_train_053676,C1306645;C0023216;C1999039
ROCOv2_2023_train_053677,C0040405
ROCOv2_2023_train_053678,C1306645;C0037949;C0205129
ROCOv2_2023_train_053679,C0040405
ROCOv2_2023_train_053680,C0040405
ROCOv2_2023_train_053681,C0040405
ROCOv2_2023_train_053682,C1306645;C0030797;C1999039
ROCOv2_2023_train_053683,C1306645;C0030797;C1999039
ROCOv2_2023_train_053684,C0040405
ROCOv2_2023_train_053685,C0040405
ROCOv2_2023_train_053686,C0024485
ROCOv2_2023_train_053687,C0024485
ROCOv2_2023_train_053688,C0040405
ROCOv2_2023_train_053689,C0040405
ROCOv2_2023_train_053690,C0040405
ROCOv2_2023_train_053691,C1306645;C0817096;C1999039
ROCOv2_2023_train_053692,C1306645;C0817096;C1999039
ROCOv2_2023_train_053693,C1306645;C1140618;C1999039
ROCOv2_2023_train_053694,C1306645;C0037303
ROCOv2_2023_train_053695,C1306645;C0037303
ROCOv2_2023_train_053696,C0040405
ROCOv2_2023_train_053697,C0040405
ROCOv2_2023_train_053698,C0040405
ROCOv2_2023_train_053699,C0040405
ROCOv2_2023_train_053700,C1306645;C0037303
ROCOv2_2023_train_053701,C1306645;C0037303;C0205129
ROCOv2_2023_train_053702,C0040405
ROCOv2_2023_train_053703,C0041618
ROCOv2_2023_train_053704,C0041618
ROCOv2_2023_train_053705,C0040405
ROCOv2_2023_train_053706,C0041618
ROCOv2_2023_train_053707,C0041618
ROCOv2_2023_train_053708,C0040405
ROCOv2_2023_train_053709,C0040405
ROCOv2_2023_train_053710,C0024485
ROCOv2_2023_train_053711,C1306645;C0000726;C1999039
ROCOv2_2023_train_053712,C0041618
ROCOv2_2023_train_053713,C0024485
ROCOv2_2023_train_053714,C0024485
ROCOv2_2023_train_053715,C0041618
ROCOv2_2023_train_053716,C0040405
ROCOv2_2023_train_053717,C0040405
ROCOv2_2023_train_053718,C1306645;C0817096;C1999039
ROCOv2_2023_train_053719,C0041618
ROCOv2_2023_train_053720,C0041618
ROCOv2_2023_train_053721,C0040405
ROCOv2_2023_train_053722,C0040405
ROCOv2_2023_train_053723,C0040405
ROCOv2_2023_train_053724,C0040405
ROCOv2_2023_train_053725,C0040405
ROCOv2_2023_train_053726,C0024485
ROCOv2_2023_train_053727,C0024485
ROCOv2_2023_train_053728,C0041618
ROCOv2_2023_train_053729,C0040405
ROCOv2_2023_train_053730,C0041618
ROCOv2_2023_train_053731,C1306645;C0817096;C1999039
ROCOv2_2023_train_053732,C0040405
ROCOv2_2023_train_053733,C0040405
ROCOv2_2023_train_053734,C0041618
ROCOv2_2023_train_053735,C0040405
ROCOv2_2023_train_053736,C0040405
ROCOv2_2023_train_053737,C0040405
ROCOv2_2023_train_053738,C0024485
ROCOv2_2023_train_053739,C0024485
ROCOv2_2023_train_053740,C0024485
ROCOv2_2023_train_053741,C0040405
ROCOv2_2023_train_053742,C0040405
ROCOv2_2023_train_053743,C1306645;C0000726;C1999039
ROCOv2_2023_train_053744,C0024485
ROCOv2_2023_train_053745,C1306645;C0023216;C1999039
ROCOv2_2023_train_053746,C1306645;C0023216
ROCOv2_2023_train_053747,C1306645;C0023216;C0205129
ROCOv2_2023_train_053748,C1306645;C0023216
ROCOv2_2023_train_053749,C1306645;C0023216;C1999039
ROCOv2_2023_train_053750,C0040405
ROCOv2_2023_train_053751,C0024485
ROCOv2_2023_train_053752,C0040405
ROCOv2_2023_train_053753,C0040405
ROCOv2_2023_train_053754,C1306645;C0817096;C1996865
ROCOv2_2023_train_053755,C1306645;C0817096;C1999039
ROCOv2_2023_train_053756,C0040405
ROCOv2_2023_train_053757,C1306645;C0817096;C1999039
ROCOv2_2023_train_053758,C0002978
ROCOv2_2023_train_053759,C0040405
ROCOv2_2023_train_053760,C0002978
ROCOv2_2023_train_053761,C0040405
ROCOv2_2023_train_053762,C0041618
ROCOv2_2023_train_053763,C0041618
ROCOv2_2023_train_053764,C0002978
ROCOv2_2023_train_053765,C0041618
ROCOv2_2023_train_053766,C0040405
ROCOv2_2023_train_053767,C1306645;C0817096;C1996865
ROCOv2_2023_train_053768,C1306645;C0817096;C1996865
ROCOv2_2023_train_053769,C1306645;C1140618;C1999039
ROCOv2_2023_train_053770,C0002978
ROCOv2_2023_train_053771,C0002978
ROCOv2_2023_train_053772,C1306645;C0037303
ROCOv2_2023_train_053773,C1306645;C0037303
ROCOv2_2023_train_053774,C0002978
ROCOv2_2023_train_053775,C0002978
ROCOv2_2023_train_053776,C0040405
ROCOv2_2023_train_053777,C0041618
ROCOv2_2023_train_053778,C0041618
ROCOv2_2023_train_053779,C1306645;C0817096;C1999039
ROCOv2_2023_train_053780,C0040405
ROCOv2_2023_train_053781,C0040405
ROCOv2_2023_train_053782,C0024485
ROCOv2_2023_train_053783,C0040405
ROCOv2_2023_train_053784,C0040405
ROCOv2_2023_train_053785,C0024485
ROCOv2_2023_train_053786,C1306645;C0023216;C1996865
ROCOv2_2023_train_053787,C1306645;C0023216
ROCOv2_2023_train_053788,C1306645;C0023216;C1999039
ROCOv2_2023_train_053789,C1306645;C0023216
ROCOv2_2023_train_053790,C1306645;C0000726;C1999039
ROCOv2_2023_train_053791,C0040405
ROCOv2_2023_train_053792,C1306645;C0817096;C1999039
ROCOv2_2023_train_053793,C1306645;C0030797;C1999039
ROCOv2_2023_train_053794,C1306645;C0030797;C0205129
ROCOv2_2023_train_053795,C0040405
ROCOv2_2023_train_053796,C0040405
ROCOv2_2023_train_053797,C0040405
ROCOv2_2023_train_053798,C0041618
ROCOv2_2023_train_053799,C0041618
ROCOv2_2023_train_053800,C0024485
ROCOv2_2023_train_053801,C0040405
ROCOv2_2023_train_053802,C1306645;C0817096;C1999039
ROCOv2_2023_train_053803,C0024485
ROCOv2_2023_train_053804,C0040405
ROCOv2_2023_train_053805,C0024485
ROCOv2_2023_train_053806,C0024485
ROCOv2_2023_train_053807,C0024485
ROCOv2_2023_train_053808,C0041618
ROCOv2_2023_train_053809,C0041618
ROCOv2_2023_train_053810,C0041618
ROCOv2_2023_train_053811,C0024485
ROCOv2_2023_train_053812,C0024485
ROCOv2_2023_train_053813,C0041618
ROCOv2_2023_train_053814,C0040405
ROCOv2_2023_train_053815,C0040405
ROCOv2_2023_train_053816,C0024485
ROCOv2_2023_train_053817,C0041618
ROCOv2_2023_train_053818,C0040405
ROCOv2_2023_train_053819,C0040405
ROCOv2_2023_train_053820,C1306645;C0817096;C1996865
ROCOv2_2023_train_053821,C0040405
ROCOv2_2023_train_053822,C1306645;C0817096;C1996865
ROCOv2_2023_train_053823,C1306645;C0817096;C1999039
ROCOv2_2023_train_053824,C1306645;C0817096;C1996865
ROCOv2_2023_train_053825,C0040405
ROCOv2_2023_train_053826,C0041618
ROCOv2_2023_train_053827,C0040405
ROCOv2_2023_train_053828,C1306645;C0817096;C1999039
ROCOv2_2023_train_053829,C0024485
ROCOv2_2023_train_053830,C0002978
ROCOv2_2023_train_053831,C0032743
ROCOv2_2023_train_053832,C0041618
ROCOv2_2023_train_053833,C0041618
ROCOv2_2023_train_053834,C0040405
ROCOv2_2023_train_053835,C0041618
ROCOv2_2023_train_053836,C0041618
ROCOv2_2023_train_053837,C0041618
ROCOv2_2023_train_053838,C0041618
ROCOv2_2023_train_053839,C0041618
ROCOv2_2023_train_053840,C1306645;C0817096;C1996865
ROCOv2_2023_train_053841,C0040405
ROCOv2_2023_train_053842,C0041618
ROCOv2_2023_train_053843,C0040405
ROCOv2_2023_train_053844,C1306645;C0817096;C1996865
ROCOv2_2023_train_053845,C1306645;C0817096;C1999039
ROCOv2_2023_train_053846,C0040405
ROCOv2_2023_train_053847,C1306645;C1140618;C1999039
ROCOv2_2023_train_053848,C0024485
ROCOv2_2023_train_053849,C0041618
ROCOv2_2023_train_053850,C0041618
ROCOv2_2023_train_053851,C1306645;C0037303;C1999039
ROCOv2_2023_train_053852,C1306645;C0037303;C0205129
ROCOv2_2023_train_053853,C1306645;C1140618;C1999039
ROCOv2_2023_train_053854,C1306645;C0023216;C1999039
ROCOv2_2023_train_053855,C0002978
ROCOv2_2023_train_053856,C0040405
ROCOv2_2023_train_053857,C1306645;C0037303
ROCOv2_2023_train_053858,C1306645;C0037303;C0205129
ROCOv2_2023_train_053859,C1306645;C0037303
ROCOv2_2023_train_053860,C0040405
ROCOv2_2023_train_053861,C0040405
ROCOv2_2023_train_053862,C0040405
ROCOv2_2023_train_053863,C1306645;C0817096;C1996865
ROCOv2_2023_train_053864,C0040405
ROCOv2_2023_train_053865,C0041618
ROCOv2_2023_train_053866,C0041618
ROCOv2_2023_train_053867,C1306645;C0037303;C0205129
ROCOv2_2023_train_053868,C0040405
ROCOv2_2023_train_053869,C0024485
ROCOv2_2023_train_053870,C0040405
ROCOv2_2023_train_053871,C0040405
ROCOv2_2023_train_053872,C0040405
ROCOv2_2023_train_053873,C0040405
ROCOv2_2023_train_053874,C0041618
ROCOv2_2023_train_053875,C0040405
ROCOv2_2023_train_053876,C0040405
ROCOv2_2023_train_053877,C0041618
ROCOv2_2023_train_053878,C0024485
ROCOv2_2023_train_053879,C0041618
ROCOv2_2023_train_053880,C1306645;C0037303
ROCOv2_2023_train_053881,C0040405
ROCOv2_2023_train_053882,C1306645;C0037303
ROCOv2_2023_train_053883,C0024485
ROCOv2_2023_train_053884,C0024485
ROCOv2_2023_train_053885,C0024485
ROCOv2_2023_train_053886,C0024485
ROCOv2_2023_train_053887,C1306645;C0037303
ROCOv2_2023_train_053888,C0024485
ROCOv2_2023_train_053889,C0024485
ROCOv2_2023_train_053890,C0040405
ROCOv2_2023_train_053891,C0040405
ROCOv2_2023_train_053892,C0040405
ROCOv2_2023_train_053893,C0040405
ROCOv2_2023_train_053894,C1306645;C0817096;C1996865
ROCOv2_2023_train_053895,C1306645;C0817096
ROCOv2_2023_train_053896,C0040405
ROCOv2_2023_train_053897,C0040405
ROCOv2_2023_train_053898,C0040405
ROCOv2_2023_train_053899,C0024485
ROCOv2_2023_train_053900,C0040405
ROCOv2_2023_train_053901,C0024485
ROCOv2_2023_train_053902,C0040405
ROCOv2_2023_train_053903,C1306645;C0037949
ROCOv2_2023_train_053904,C0024485
ROCOv2_2023_train_053905,C0024485
ROCOv2_2023_train_053906,C1306645;C0817096;C1996865
ROCOv2_2023_train_053907,C1306645;C0000726;C1999039
ROCOv2_2023_train_053908,C0040405
ROCOv2_2023_train_053909,C1306645;C0817096;C1996865
ROCOv2_2023_train_053910,C0040405
ROCOv2_2023_train_053911,C0040405
ROCOv2_2023_train_053912,C0024485
ROCOv2_2023_train_053913,C0040405
ROCOv2_2023_train_053914,C0040405
ROCOv2_2023_train_053915,C0024485
ROCOv2_2023_train_053916,C0024485
ROCOv2_2023_train_053917,C0040405
ROCOv2_2023_train_053918,C0040405
ROCOv2_2023_train_053919,C0041618
ROCOv2_2023_train_053920,C0041618
ROCOv2_2023_train_053921,C0041618
ROCOv2_2023_train_053922,C0041618
ROCOv2_2023_train_053923,C0040405
ROCOv2_2023_train_053924,C0041618
ROCOv2_2023_train_053925,C0024485
ROCOv2_2023_train_053926,C0024485
ROCOv2_2023_train_053927,C0024485
ROCOv2_2023_train_053928,C0024485
ROCOv2_2023_train_053929,C0040405
ROCOv2_2023_train_053930,C0040405
ROCOv2_2023_train_053931,C1306645;C0037949;C0205129
ROCOv2_2023_train_053932,C0024485
ROCOv2_2023_train_053933,C0040405
ROCOv2_2023_train_053934,C0024485
ROCOv2_2023_train_053935,C1306645;C0023216
ROCOv2_2023_train_053936,C0040405
ROCOv2_2023_train_053937,C1306645;C0037303
ROCOv2_2023_train_053938,C1306645;C0037303
ROCOv2_2023_train_053939,C0024485
ROCOv2_2023_train_053940,C0024485
ROCOv2_2023_train_053941,C1306645;C0817096;C1996865
ROCOv2_2023_train_053942,C0040405
ROCOv2_2023_train_053943,C0040405
ROCOv2_2023_train_053944,C0040405
ROCOv2_2023_train_053945,C0040405
ROCOv2_2023_train_053946,C0040405
ROCOv2_2023_train_053947,C0002978
ROCOv2_2023_train_053948,C0002978
ROCOv2_2023_train_053949,C0040405
ROCOv2_2023_train_053950,C0040405
ROCOv2_2023_train_053951,C0040405
ROCOv2_2023_train_053952,C0041618
ROCOv2_2023_train_053953,C0002978
ROCOv2_2023_train_053954,C0041618
ROCOv2_2023_train_053955,C1306645;C0817096;C1996865
ROCOv2_2023_train_053956,C0040405
ROCOv2_2023_train_053957,C0024485
ROCOv2_2023_train_053958,C0024485
ROCOv2_2023_train_053959,C0024485
ROCOv2_2023_train_053960,C0024485
ROCOv2_2023_train_053961,C0040405
ROCOv2_2023_train_053962,C1306645;C0817096;C1999039
ROCOv2_2023_train_053963,C1306645;C0817096;C1999039
ROCOv2_2023_train_053964,C0040405
ROCOv2_2023_train_053965,C0040405
ROCOv2_2023_train_053966,C0040405
ROCOv2_2023_train_053967,C0040405
ROCOv2_2023_train_053968,C1306645;C0817096;C1999039
ROCOv2_2023_train_053969,C1306645;C0817096;C1999039
ROCOv2_2023_train_053970,C0040405
ROCOv2_2023_train_053971,C0040405
ROCOv2_2023_train_053972,C0041618
ROCOv2_2023_train_053973,C0040405
ROCOv2_2023_train_053974,C0041618
ROCOv2_2023_train_053975,C0040405
ROCOv2_2023_train_053976,C0040405
ROCOv2_2023_train_053977,C0040405
ROCOv2_2023_train_053978,C0040405
ROCOv2_2023_train_053979,C0040405
ROCOv2_2023_train_053980,C0024485
ROCOv2_2023_train_053981,C0040405
ROCOv2_2023_train_053982,C0024485
ROCOv2_2023_train_053983,C0024485
ROCOv2_2023_train_053984,C1306645;C0023216
ROCOv2_2023_train_053985,C1306645;C0023216;C1999039
ROCOv2_2023_train_053986,C0024485
ROCOv2_2023_train_053987,C0024485
ROCOv2_2023_train_053988,C0024485
ROCOv2_2023_train_053989,C0024485
ROCOv2_2023_train_053990,C0040405
ROCOv2_2023_train_053991,C0040405
ROCOv2_2023_train_053992,C1306645;C0817096;C1996865
ROCOv2_2023_train_053993,C0040405
ROCOv2_2023_train_053994,C0040405
ROCOv2_2023_train_053995,C0040405
ROCOv2_2023_train_053996,C0040405
ROCOv2_2023_train_053997,
ROCOv2_2023_train_053998,C0032743
ROCOv2_2023_train_053999,
ROCOv2_2023_train_054000,C1306645;C0037949;C0205129
ROCOv2_2023_train_054001,C1306645;C0037303;C0205129
ROCOv2_2023_train_054002,C0040405
ROCOv2_2023_train_054003,C0040405
ROCOv2_2023_train_054004,C0040405
ROCOv2_2023_train_054005,C0040405
ROCOv2_2023_train_054006,C0024485
ROCOv2_2023_train_054007,C1306645;C0037949;C1999039
ROCOv2_2023_train_054008,C0041618
ROCOv2_2023_train_054009,C0041618
ROCOv2_2023_train_054010,C0041618
ROCOv2_2023_train_054011,C0041618
ROCOv2_2023_train_054012,C0040405
ROCOv2_2023_train_054013,C0040405
ROCOv2_2023_train_054014,C0040405
ROCOv2_2023_train_054015,C0024485
ROCOv2_2023_train_054016,C0024485
ROCOv2_2023_train_054017,C1306645;C0817096;C1999039
ROCOv2_2023_train_054018,C0040405
